indice,residuos,residuos_especiales,agua,energia,conciencia
10093,1,1,0,0.5,1
10094,1,0,1,1,1
10095,0.5,0.5,1,1,1
10096,0,0.5,1,1,1
10097,1,0.5,0,0.5,1
10098,0.5,0,0,0.5,1
10099,1,0.5,1,1,1
10100,1,0.5,1,1,1
10101,1,1,0,0.5,1
10102,0,0.5,1,0.5,1
10103,1,0,0,0.5,0.5
10104,0,0.5,1,0.5,1
10105,1,0,0,0.5,0.5
10106,0.5,0,0,0.5,0.5
10107,0,0.5,1,0.5,1
10108,0.5,0,0,0.5,0.5
10109,0.5,0,0,0.5,0.5
10110,0.5,0.5,0,0.5,0.5
10111,0,0.5,0.5,0.5,1
10112,0,0.5,1,0.5,0
10113,0,0.5,0.5,0.5,1
10114,1,0,1,0.5,1
10115,0.5,0.5,0.5,1,1
10116,0,0.5,1,1,1
10117,0,0.5,0.5,1,1
10118,1,0.5,0,1,1
10119,0,0.5,1,1,0
10120,0,0.5,1,1,0
10121,1,0,0,1,0.5
10122,1,0.5,0,1,1
10123,1,0.5,0,1,0.5
10124,1,0.5,0,1,1
10125,1,1,0,0.5,1
10126,1,0.5,1,1,1
10127,1,0.5,1,1,1
10128,0.5,0.5,0,1,1
10129,1,0.5,0,0.5,0.5
10130,0.5,0.5,0.5,1,1
10131,0.5,0.5,0,0.5,1
10132,0.5,0.5,0,1,1
10133,0.5,0.5,0,0.5,1
10134,1,0.5,0.5,0.5,1
10135,1,0.5,0,0.5,1
10136,0.5,0.5,0,0,0.5
10137,1,0.5,0.5,0,0.5
10138,0.5,1,1,1,1
10139,1,0.5,1,0,0.5
10140,1,0.5,0.5,0.5,1
10141,0.5,0.5,0.5,1,1
10142,0.5,0.5,1,0.5,0.5
10143,1,0.5,0.5,0,0.5
10144,0.5,0.5,0.5,0,1
10145,0.5,0.5,1,0,0.5
10146,0.5,0.5,0.5,0,1
10147,1,0.5,1,1,0
10148,1,0.5,1,1,0.5
10149,1,1,1,1,1
10150,1,1,0,1,0.5
10151,1,0.5,0,1,1
10152,1,0.5,0,0,0.5
10153,1,0.5,0,0.5,0.5
10154,0.5,0.5,0.5,1,0
10155,0.5,0.5,0,0,0.5
10156,0.5,0.5,0.5,0.5,0.5
10157,1,0.5,0.5,1,0
10158,1,0.5,0,0.5,0.5
10159,0.5,0.5,1,1,0.5
10160,1,0.5,0,1,1
10161,1,1,0,0.5,0.5
10162,0,0.5,1,1,0
10163,0.5,0.5,0.5,1,0
10164,1,0,1,1,1
10165,0,0.5,1,1,1
10166,0,0,0,0.5,0.5
10167,0.5,0.5,1,0.5,1
10168,0.5,1,0,0,0
10169,0.5,0.5,0.5,1,1
10170,0,0.5,1,0,0
10171,0,1,1,1,0
10172,0.5,0,0,1,1
10173,0.5,0.5,1,1,1
10174,1,0.5,0,1,1
10175,1,0,0,1,0.5
10176,0,0.5,0,1,1
10177,1,0,0.5,1,1
10178,1,0,1,1,1
10179,0.5,0,0,1,0.5
10180,0,0.5,1,1,0
10181,0,0.5,1,0.5,0
10182,1,0.5,0,1,1
10183,1,1,0,0.5,1
10184,0,0.5,1,0,1
10185,0.5,0.5,0,0.5,0
10186,0.5,0.5,1,0,1
10187,0.5,0,1,0.5,0.5
10188,0,0.5,1,0.5,1
10189,0.5,0,0.5,0.5,0.5
10190,1,0.5,0,1,1
10191,0.5,0,0,0.5,0.5
10192,0,0.5,0,0.5,1
10193,0,0.5,0,0.5,1
10194,0.5,0,0,0.5,1
10195,0,0.5,0,1,0.5
10196,0.5,1,0,0,0.5
10197,0,0.5,1,0,0.5
10198,0,0,0.5,0,0.5
10199,0,0.5,1,0,0.5
10200,1,0,1,1,0.5
10201,1,0.5,1,0.5,0.5
10202,1,1,1,0,0.5
10203,0,1,0.5,0,1
10204,1,0,0.5,0,0.5
10205,0.5,0,1,0.5,0.5
10206,0.5,0.5,0.5,0.5,1
10207,0.5,0.5,0,1,1
10208,0.5,0.5,0,1,0
10209,0.5,0.5,0.5,0.5,0.5
10210,0.5,0.5,0,0,0.5
10211,0.5,0,0.5,0,0.5
10212,0.5,0.5,0,1,1
10213,0.5,0.5,0.5,0.5,0.5
10214,0.5,0.5,0.5,0.5,0.5
10215,0,0.5,0,1,1
10216,0.5,0.5,1,0.5,1
10217,0.5,0.5,0.5,0,0.5
10218,0.5,0.5,0,0,1
10219,1,0.5,0.5,0.5,1
10220,1,0.5,0,1,1
10221,1,0.5,0.5,0.5,1
10222,1,0.5,0.5,0,1
10223,1,0.5,0.5,1,1
10224,1,0.5,0.5,0.5,1
10225,0.5,0.5,1,0.5,1
10226,1,0,0.5,1,1
10227,1,0.5,0.5,0,1
10228,1,0.5,0.5,1,1
10229,1,0.5,0.5,1,1
10230,1,0.5,1,1,1
10231,0.5,0,0.5,1,1
10232,0,0,0,1,1
10233,0.5,0,0,1,0
10234,0,1,0,0,0
10235,0.5,0,1,1,1
10236,0,0,0,0.5,1
10237,0.5,0,0,1,0.5
10238,0.5,0,0.5,1,1
10239,0,0.5,0.5,1,0.5
10240,0.5,0,1,1,1
10241,0.5,0.5,0,0.5,0
10242,0,0.5,0.5,0.5,0
10243,0.5,0.5,0,1,0
10244,0.5,0.5,0,1,1
10245,0.5,0.5,1,0,0
10246,0,1,1,0,0
10247,0,0.5,1,0.5,0
10248,0,0.5,1,1,0.5
10249,0,0.5,1,0.5,0
10250,0.5,0.5,0,1,0
10251,0.5,0.5,0,1,0
10252,0.5,0,0,0.5,1
10253,1,0.5,0,0.5,0.5
10254,0,0,1,0.5,0.5
10255,0,0.5,0,0,1
10256,1,0.5,1,0,0.5
10257,0,0.5,0,0.5,1
10258,1,0.5,1,0.5,1
10259,1,1,0,0,0
10260,0,1,1,0.5,1
10261,0.5,0.5,0.5,1,0.5
10262,0.5,0.5,0.5,0,0
10263,0.5,0.5,0.5,1,0.5
10264,1,0.5,1,0.5,0
10265,0,0.5,0.5,0,1
10266,0,0.5,0.5,0,0.5
10267,0,0,0,1,1
10268,1,0.5,0.5,0,1
10269,1,0,1,1,1
10270,1,0.5,0.5,1,1
10271,0.5,0.5,0,1,1
10272,0.5,0.5,0.5,1,1
10273,1,0,1,1,1
10274,0,0,0.5,0,0.5
10275,0,0,1,0.5,1
10276,0.5,0.5,1,0,1
10277,0,0.5,0,0,1
10278,0.5,0,0,1,1
10279,0.5,0,1,1,0
10280,0.5,0.5,0,1,1
10281,1,0.5,1,1,1
10282,0.5,0,0,1,0
10283,1,0.5,0,1,0
10284,1,0.5,0,0.5,0
10285,0.5,0.5,0,0,0
10286,1,0.5,1,1,0.5
10287,0.5,0,1,1,0
10288,0.5,0.5,0.5,1,0
10289,0,0.5,0.5,1,0.5
10290,0,0.5,0,1,0.5
10291,0.5,0.5,0,0,1
10292,0,0.5,0,0,0.5
10293,0.5,0.5,0.5,1,0
10294,0.5,0.5,1,1,0.5
10295,0,0.5,0.5,0.5,1
10296,1,0.5,1,1,1
10297,0.5,0.5,0.5,1,1
10298,0.5,0.5,0,1,1
10299,0,0.5,0,1,0.5
10300,0,0.5,1,0.5,0.5
10301,1,0.5,0,0.5,0
10302,0.5,0.5,0.5,0.5,1
10303,1,0.5,0.5,1,0.5
10304,0.5,0.5,0,1,1
10305,1,0.5,0.5,1,0.5
10306,0.5,0.5,1,1,0.5
10307,1,1,0,0,1
10308,1,1,1,0,0.5
10309,0.5,0.5,1,0,0
10310,0.5,0.5,0,1,1
10311,0,0.5,0,1,0.5
10312,0.5,0.5,0.5,0.5,1
10313,1,0.5,0,0,0
10314,1,0.5,1,0,0.5
10315,0,0.5,0.5,0,0.5
10316,0.5,0.5,1,0,0.5
10317,0,0.5,1,0.5,1
10318,1,0.5,1,1,0
10319,0.5,0.5,0.5,0,0.5
10320,0,0.5,0.5,1,0
10321,0,0.5,0,1,0
10322,1,1,0.5,0.5,0.5
10323,1,0.5,1,1,0.5
10324,0,1,1,1,0
10325,1,1,0.5,0,1
10326,1,1,0.5,0,0.5
10327,1,0.5,0,0,0.5
10328,1,0.5,0,1,0.5
10329,0,0.5,0.5,1,0
10330,1,0.5,0,1,0.5
10331,0,0.5,0,1,0
10332,0,0.5,0.5,0,0
10333,0.5,0.5,0,0.5,0
10334,1,0.5,0,1,0.5
10335,1,0,0,1,1
10336,1,0.5,1,0.5,0.5
10337,0,0.5,1,1,0
10338,0,0.5,0,1,1
10339,0.5,0.5,0,1,1
10340,0.5,0.5,1,0.5,0.5
10341,1,0,1,0.5,0.5
10342,0,0.5,0.5,1,1
10343,1,0.5,0,1,0.5
10344,1,0.5,0,1,0.5
10345,0,0,0.5,1,1
10346,1,0.5,0,1,0.5
10347,1,0.5,0.5,1,0.5
10348,0.5,0,1,1,1
10349,0,0.5,0,0.5,0
10350,1,0.5,0,0,1
10351,1,0.5,0.5,1,0.5
10352,1,0.5,0,0,1
10353,0.5,1,0,0,1
10354,1,0.5,1,0.5,0
10355,0,0.5,0.5,0,1
10356,0,0.5,0,0,0
10357,0,0.5,0.5,1,1
10358,0.5,0.5,0,1,1
10359,1,0.5,1,0.5,1
10360,0.5,0.5,1,0.5,0
10361,0,0.5,0.5,0,0.5
10362,0.5,0.5,0.5,1,1
10363,0.5,0.5,0.5,0,1
10364,1,0.5,1,0.5,1
10365,1,0.5,1,0,0.5
10366,0.5,0.5,1,0.5,1
10367,0.5,0.5,0.5,1,1
10368,0.5,0.5,0.5,1,1
10369,0.5,0.5,0,0,1
10370,0,0.5,0.5,0.5,0.5
10371,0,0.5,0.5,0,0
10372,0.5,0.5,0.5,1,1
10373,1,0.5,0,1,0.5
10374,0.5,0,0,0,1
10375,0,0.5,0.5,0,0
10376,1,0.5,1,1,0
10377,0.5,0,0.5,1,1
10378,0.5,1,1,0.5,1
10379,0.5,0.5,1,1,0
10380,0,0.5,1,1,0
10381,0.5,0.5,0.5,0,0
10382,0.5,0,1,1,0
10383,0.5,0,1,0,0
10384,1,0,0.5,1,0
10385,0.5,0.5,1,0.5,1
10386,0.5,0,0,0,1
10387,0.5,0.5,1,0.5,1
10388,0,0.5,0,0.5,1
10389,0.5,0.5,0.5,0.5,0.5
10390,1,0.5,0.5,0,1
10391,1,0.5,1,0,1
10392,1,0.5,0,1,1
10393,0,0.5,1,0,1
10394,0,0.5,1,0,0
10395,0.5,0.5,1,1,1
10396,0,0.5,0.5,0.5,0.5
10397,0.5,0.5,1,0.5,0
10398,0.5,0.5,0.5,1,0
10399,0.5,0,1,0.5,1
10400,0.5,0.5,0,0,0.5
10401,0,0,1,1,0.5
10402,0,0.5,1,1,0
10403,0,0,1,1,1
10404,0,1,1,1,0
10405,0.5,0,1,0.5,1
10406,1,0,1,0.5,0.5
10407,0,1,0,1,0
10408,0,0,1,1,1
10409,1,0.5,1,0,0.5
10410,1,1,1,1,0
10411,1,0.5,1,0,0.5
10412,0,0,1,1,1
10413,1,0,1,1,0.5
10414,1,0.5,1,1,0.5
10415,1,0,0.5,0,0.5
10416,1,0,0.5,0.5,0.5
10417,0.5,0,1,1,0.5
10418,1,0,0.5,1,1
10419,1,0.5,1,0,1
10420,1,0,0.5,0,0.5
10421,1,0,1,1,0.5
10422,0.5,0,1,1,1
10423,0.5,0,1,0.5,1
10424,1,0,1,0.5,1
10425,0,0,1,1,0
10426,0,0,1,1,1
10427,0,1,1,0.5,0
10428,0,1,0.5,1,0
10429,0,1,1,0,0
10430,0,1,1,0,0
10431,0,0,1,1,1
10432,0,0,0.5,1,1
10433,0,0.5,0,0,1
10434,0,0.5,0,0,0.5
10435,0,0.5,0,0,0.5
10436,0.5,0.5,0,0,1
10437,0,0,1,0.5,1
10438,0,0,1,1,1
10439,0,0,0,1,1
10440,0,0,0,1,0.5
10441,0,0,0,1,0
10442,1,0.5,0,1,0.5
10443,0,0.5,0,1,1
10444,0,0,1,1,1
10445,0,0,0,1,0.5
10446,0,0.5,0,1,1
10447,1,0.5,0.5,1,1
10448,1,0.5,1,0.5,1
10449,0,0.5,1,1,1
10450,1,0.5,1,1,1
10451,1,0.5,0.5,0,0.5
10452,1,0.5,0,1,0
10453,1,0.5,1,0.5,1
10454,1,0.5,0,0.5,1
10455,0,0.5,0,1,0
10456,1,1,0.5,1,0
10457,1,0.5,0.5,1,0.5
10458,1,0.5,1,1,0.5
10459,0,0.5,1,1,1
10460,1,0.5,1,1,0
10461,1,0.5,0,1,0.5
10462,1,0.5,0.5,1,1
10463,0,1,0,0.5,0.5
10464,1,0.5,1,1,1
10465,1,1,1,0.5,1
10466,1,0.5,0,1,1
10467,1,0.5,1,0.5,0.5
10468,1,0,0.5,0.5,0
10469,1,0.5,1,1,1
10470,1,0.5,0.5,0,1
10471,0,0.5,0,1,1
10472,1,0.5,1,0,1
10473,1,0.5,1,1,1
10474,1,0.5,0.5,0.5,1
10475,1,0.5,1,1,1
10476,1,0.5,0.5,1,1
10477,1,0.5,1,0,1
10478,1,0.5,1,0,1
10479,1,0.5,0,0.5,1
10480,1,1,1,1,1
10481,1,0.5,1,1,1
10482,0.5,0,0,0.5,1
10483,1,0.5,0,0,1
10484,1,1,0,0,0.5
10485,0,0,0,0,0.5
10486,0.5,0,0,0.5,0.5
10487,0.5,0,0.5,0,1
10488,0,0,0,0,0.5
10489,0,0,0,1,1
10490,0,0,0,1,0.5
10491,1,1,0,0.5,1
10492,1,0.5,0,0,1
10493,0.5,0.5,1,1,0.5
10494,0.5,0,1,1,0.5
10495,0,0,0,1,0.5
10496,0.5,0,1,0.5,0.5
10497,0,0,0,0.5,1
10498,0.5,0,1,0.5,0
10499,0.5,0,0.5,1,0.5
10500,0,0,1,0.5,1
10501,0,0.5,1,0.5,0.5
10502,0,0,1,0.5,0.5
10503,0.5,0,0.5,1,0.5
10504,1,0,1,0.5,1
10505,0,0,0.5,1,1
10506,0,0.5,0,0.5,1
10507,0,0,1,1,0
10508,1,0,0.5,0,0
10509,0.5,0.5,0,0,1
10510,1,0.5,0,0,1
10511,0,0,1,0,1
10512,1,0,1,0,1
10513,0,0,0,0.5,0.5
10514,0.5,0,0,0,1
10515,1,0.5,1,0,0
10516,1,0,0,0,0.5
10517,1,0.5,1,1,1
10518,1,0,0,0,1
10519,1,0.5,1,0,1
10520,1,0,0,1,1
10521,0,0,0,0,0.5
10522,1,0,0,0,1
10523,1,0.5,0,1,1
10524,1,0.5,0,0.5,1
10525,1,0.5,0,0.5,1
10526,1,0.5,0,0.5,1
10527,1,0,0,0.5,1
10528,0,0.5,0.5,0,0.5
10529,0,0.5,0.5,1,0.5
10530,0,0.5,0.5,0,0.5
10531,0,0,0.5,0.5,1
10532,0,0,1,0.5,1
10533,0,0.5,0,0,0.5
10534,0,0.5,0,0,0.5
10535,0,0.5,0,0,0.5
10536,0,0.5,0,0,0.5
10537,0,0,1,0,1
10538,0,0,1,0.5,1
10539,0,0,1,1,1
10540,0,0,1,1,1
10541,0,0,1,1,1
10542,0,0,1,0,1
10543,0,0.5,0,0.5,0.5
10544,0,0.5,0,0,0.5
10545,0,0.5,0,0,0.5
10546,0,0.5,0,0,0.5
10547,0,0,0,1,0
10548,1,0,0,0,0.5
10549,0,0,0,1,1
10550,0,0.5,0,0,0.5
10551,0,0,0,0,1
10552,0,0,0,0,1
10553,0.5,0,1,0.5,0.5
10554,0,0,0,0,1
10555,0,0,0.5,0,1
10556,0.5,0,1,1,1
10557,0,0,1,1,1
10558,0.5,0,0.5,0.5,0.5
10559,0.5,0,1,1,1
10560,0,0,1,0.5,1
10561,0,0,0,0,1
10562,0,0,0,0.5,1
10563,0.5,0,0.5,1,1
10564,0.5,0,0,1,1
10565,0,0.5,0.5,0,1
10566,0.5,0,0.5,1,1
10567,0,0,0.5,0,1
10568,0,0,1,0.5,1
10569,0,0,0,0.5,0
10570,0,0,1,0,1
10571,0,0,0,0,1
10572,0,0,1,0,1
10573,0,0,0.5,0,1
10574,0,0,1,1,1
10575,0,0,1,1,1
10576,0,0,0.5,0,1
10577,0,0,1,0,1
10578,0,0,1,1,1
10579,0,0,0.5,0,1
10580,0,0,1,0,1
10581,0,0,0.5,1,1
10582,0,0,0.5,0,1
10583,0,0,1,1,1
10584,0.5,0,0,0,1
10585,0,0,1,0.5,1
10586,0,0,1,1,1
10587,0,0,1,1,1
10588,0,0,1,1,1
10589,0,0,1,0,1
10590,0,0,0,0,1
10591,0.5,0,0.5,0.5,1
10592,0,0,1,0.5,1
10593,0,0,1,0.5,1
10594,0,0,1,0.5,1
10595,0,0,1,0,1
10596,0,0,0.5,1,1
10597,0,0,0.5,1,1
10598,0,0,0,0,1
10599,0,0,0,0.5,1
10600,0,0,1,0,1
10601,0,0,0,0,0.5
10602,0,0,0.5,0.5,1
10603,0,0,1,0,1
10604,0.5,0,1,0,0.5
10605,0,0,0,0,1
10606,0.5,0,0,0.5,1
10607,0,0,1,1,1
10608,0,0,1,0.5,1
10609,0,0,0.5,0.5,1
10610,0,0,1,0,0.5
10611,0,0,0,0,1
10612,0,0,1,1,1
10613,0,0,1,1,1
10614,0.5,0,0.5,0.5,1
10615,0,0,0,0,1
10616,0,0,0,0,1
10617,0,0,0,0,1
10618,0,0,1,1,1
10619,0,0,1,1,1
10620,0,0.5,0.5,0,1
10621,0,0.5,0,0.5,1
10622,1,0,0,0,0.5
10623,1,0.5,0,0.5,1
10624,0,0.5,0,0,1
10625,0,0,0.5,0,1
10626,0,0.5,0,0,1
10627,1,0.5,0,0,0
10628,1,0.5,1,0,1
10629,0.5,0,0.5,0,0
10630,1,0.5,0.5,1,1
10631,1,0.5,0.5,0.5,1
10632,1,0,0.5,1,0
10633,0,0,0.5,0,0
10634,1,0.5,0,0,1
10635,0,0.5,0,1,1
10636,0,0.5,0,0,0
10637,0.5,0,0,0,0
10638,0,1,0,0,0
10639,0,0,1,0.5,1
10640,1,0.5,0,0,1
10641,1,0,1,1,1
10642,0,0,0.5,1,0
10643,1,0.5,1,1,0
10644,1,1,0,0,1
10645,1,0.5,0,0,1
10646,1,0,0,0.5,1
10647,1,1,0,0,0
10648,1,0.5,0,1,1
10649,1,0,0.5,1,0
10650,1,0,0.5,1,1
10651,1,0.5,0,0.5,1
10652,1,0,1,1,0
10653,0,0.5,0,0.5,1
10654,0,0.5,1,0,0.5
10655,1,0,1,1,0.5
10656,0,0.5,0.5,1,0.5
10657,1,0.5,0.5,1,0
10658,1,0,1,0.5,0.5
10659,1,0.5,0.5,0.5,0.5
10660,1,0.5,1,0.5,1
10661,1,0.5,1,1,0
10662,0.5,0,0,0.5,0
10663,0,0.5,1,1,1
10664,0.5,0,1,0,0.5
10665,0,0.5,1,1,0
10666,1,0.5,1,0,1
10667,0,0.5,1,1,1
10668,0,0.5,0.5,0,0.5
10669,0.5,0,0.5,0,0
10670,0,0,1,1,0
10671,1,0.5,1,1,1
10672,1,0.5,1,1,1
10673,0.5,0,1,1,1
10674,1,0.5,1,0.5,1
10675,1,0,1,0,1
10676,0.5,0.5,0,0.5,1
10677,0,0,0.5,1,0
10678,1,0.5,0.5,0,1
10679,1,0,1,0.5,1
10680,1,0,0.5,1,1
10681,1,0,0.5,1,1
10682,1,0,0.5,1,0
10683,1,0,0.5,0,0.5
10684,0,0,0.5,1,1
10685,1,0,0,0.5,0.5
10686,1,0.5,0.5,0,1
10687,0.5,0,0.5,1,0
10688,1,0.5,0.5,1,1
10689,1,0,0.5,0.5,0
10690,1,0,1,0,0
10691,0.5,0,0.5,0,0
10692,1,0.5,0.5,0,1
10693,0,0,1,1,0
10694,1,0.5,0,1,1
10695,1,0.5,0.5,0.5,1
10696,1,0,0.5,1,1
10697,1,0.5,0.5,0,1
10698,1,0.5,0.5,1,0.5
10699,1,0.5,1,0,1
10700,0,0,0.5,0,1
10701,1,0.5,1,0.5,1
10702,1,0,0,0,1
10703,1,0,0.5,1,0.5
10704,0,0,0.5,1,1
10705,1,0.5,0.5,0,1
10706,1,0.5,0,1,1
10707,1,0.5,0,1,1
10708,1,0.5,1,0,1
10709,0.5,0,1,0.5,1
10710,1,0,1,1,0.5
10711,0.5,0.5,0,0.5,1
10712,1,0.5,0.5,0,1
10713,1,0.5,0,1,1
10714,1,0.5,0,0,0.5
10715,1,0.5,1,1,1
10716,0,0,0,0.5,1
10717,1,1,1,0,1
10718,0.5,0,0.5,0,0.5
10719,0.5,0.5,0.5,0,0
10720,1,0.5,0.5,0,1
10721,0.5,0,0.5,0,1
10722,1,0.5,1,0.5,0.5
10723,1,0,1,1,0.5
10724,1,0.5,1,1,0
10725,1,0,0.5,0,1
10726,1,0.5,1,1,1
10727,0,0,0.5,1,0.5
10728,1,0.5,0,1,1
10729,0,0.5,0,0,1
10730,0.5,0.5,1,1,1
10731,0.5,0,0,0.5,1
10732,1,0.5,0,0,1
10733,1,0.5,0,1,1
10734,1,0,1,0.5,0.5
10735,0,0,0.5,0,0.5
10736,1,0.5,1,0,1
10737,0,0.5,0.5,0,0
10738,1,0.5,0.5,1,1
10739,1,0.5,0,1,1
10740,0,0,0.5,0,1
10741,0.5,0,0,0,1
10742,1,0.5,0.5,0,0.5
10743,1,0,1,0.5,0.5
10744,0,0,0,0.5,0
10745,0,0,1,0,0
10746,1,0,0.5,0,1
10747,1,0,1,1,1
10748,1,0,0.5,1,1
10749,1,0,1,1,0
10750,1,0.5,0.5,0,1
10751,0.5,0,0,0,0
10752,0.5,0.5,0.5,1,1
10753,0.5,0.5,0.5,0,1
10754,1,0.5,0,0,0
10755,1,0,1,1,1
10756,0,0.5,0.5,1,1
10757,0.5,0.5,0.5,1,0
10758,1,0,1,0.5,1
10759,1,0.5,0.5,0,1
10760,1,0,1,0,1
10761,0,0,1,1,0
10762,0.5,0,0.5,0,1
10763,1,0,0.5,0.5,1
10764,0,0.5,0,0,1
10765,1,0.5,0.5,1,1
10766,1,0,0.5,1,1
10767,1,0.5,1,1,1
10768,1,0.5,0,1,1
10769,0.5,0,0,0,0
10770,1,0.5,1,1,1
10771,0.5,0,0,0,1
10772,1,0,0.5,0,1
10773,0,0.5,1,1,0
10774,0.5,0,0,0,1
10775,1,0,0.5,0,0
10776,0,0.5,0.5,1,1
10777,1,0,1,1,0
10778,1,0.5,0,0.5,1
10779,1,0.5,0.5,1,0.5
10780,0,0,0,0,0.5
10781,1,0,1,0,0.5
10782,1,0,0.5,1,0.5
10783,0,0.5,1,1,1
10784,1,0.5,0,1,1
10785,1,0,0,0,1
10786,1,1,1,1,0.5
10787,1,0,0,0.5,1
10788,1,0.5,0,0,1
10789,0,0,1,0.5,1
10790,1,0.5,0.5,1,1
10791,1,0.5,0,0,0
10792,1,0,0,1,0
10793,1,0.5,0.5,1,1
10794,0,0.5,0.5,1,1
10795,1,1,0.5,1,0
10796,0,0.5,1,0.5,0
10797,0,0.5,0.5,0.5,1
10798,0,0.5,1,1,0
10799,0.5,0.5,1,0,0
10800,1,0.5,1,1,0
10801,0,0.5,1,0.5,1
10802,0,0.5,1,1,0
10803,0,0.5,0,0,0.5
10804,0.5,0,1,0.5,0
10805,0.5,0.5,0,0.5,0
10806,0,0.5,0,0.5,1
10807,1,0.5,1,1,0
10808,0,1,0,1,0
10809,1,1,1,1,0
10810,0,0,0.5,0.5,0
10811,0,0.5,0,0.5,1
10812,0,0.5,1,0.5,0
10813,0,0.5,0.5,0,0.5
10814,0,0.5,1,1,1
10815,1,0.5,0.5,1,1
10816,0,0.5,1,0,1
10817,1,0.5,1,1,0.5
10818,0,0.5,0.5,0,1
10819,0,0.5,1,0,0.5
10820,1,0.5,0.5,1,1
10821,1,0.5,0,1,1
10822,0,0.5,1,1,0.5
10823,0,0.5,0.5,1,0
10824,0,0.5,0,1,0
10825,0,0.5,1,1,1
10826,0,0.5,0.5,1,0
10827,0,0.5,0.5,1,0.5
10828,0,0.5,0,1,0.5
10829,1,0.5,0.5,1,1
10830,1,0.5,0.5,0,1
10831,0.5,0,0.5,0,1
10832,0.5,0,1,1,1
10833,1,0.5,0,0,0.5
10834,1,0.5,0,0,1
10835,0,0.5,1,0.5,1
10836,1,0.5,1,0,0.5
10837,0.5,0.5,1,0,1
10838,1,0.5,0,0.5,0
10839,1,0.5,0,1,1
10840,0,0.5,0.5,0.5,0
10841,1,0,0,1,0.5
10842,1,0,0.5,1,0
10843,0,0,0,0,0
10844,1,0.5,0.5,0,0
10845,1,0.5,0.5,0.5,1
10846,1,0.5,0.5,0.5,1
10847,1,0,0.5,1,0
10848,1,0,0.5,0,1
10849,1,0,0.5,1,1
10850,1,0.5,0.5,0,0
10851,0,0.5,1,1,0
10852,0,0.5,1,1,0.5
10853,1,0.5,1,1,0
10854,1,0.5,1,0.5,0
10855,1,0.5,1,0.5,1
10856,1,0.5,0,1,0
10857,0,0.5,1,0.5,0
10858,0,0.5,0,0,0
10859,0.5,0.5,0,1,0
10860,1,0.5,1,1,0
10861,1,1,1,1,0
10862,1,0.5,1,0.5,1
10863,1,0.5,0.5,1,1
10864,1,0.5,0,0.5,0.5
10865,1,0.5,1,1,0
10866,0,0.5,0.5,1,1
10867,1,0.5,0.5,1,0.5
10868,1,0.5,0.5,0,0
10869,0.5,0.5,0.5,1,0
10870,1,0.5,1,1,1
10871,0,1,1,0.5,0.5
10872,0,0,1,1,0
10873,0,0.5,0.5,1,0
10874,0,0,0,0.5,0
10875,0,0,0.5,1,0
10876,0,0,0.5,1,1
10877,0,0.5,0.5,0.5,0
10878,0,0.5,0,1,0
10879,0.5,0,0,0,1
10880,0.5,0.5,0.5,1,1
10881,0.5,0.5,0.5,1,1
10882,1,0.5,0.5,1,0
10883,0.5,0.5,0.5,1,0
10884,0,0,0,1,1
10885,0,0.5,1,1,1
10886,1,0.5,1,0,1
10887,0,0.5,0.5,1,1
10888,1,0.5,1,1,1
10889,1,0,0.5,1,0
10890,0,0,1,0,0
10891,0,0.5,1,1,0
10892,1,0.5,0,1,1
10893,0,0.5,1,1,1
10894,1,0,0,0.5,0
10895,0.5,0,0,0,0.5
10896,1,0.5,1,1,1
10897,0.5,0,0,0.5,1
10898,1,0.5,0.5,0.5,1
10899,1,0,0.5,1,0.5
10900,1,0.5,0.5,0.5,0.5
10901,1,0.5,0.5,1,0.5
10902,1,0.5,0.5,0.5,1
10903,1,0,1,1,1
10904,1,0,1,0,1
10905,0,0.5,0.5,1,1
10906,0,0.5,0.5,1,1
10907,0,0.5,1,1,1
10908,1,0,1,1,1
10909,1,0,0,1,1
10910,0,0.5,0,0.5,0.5
10911,1,0,0.5,1,1
10912,0,0.5,0,0,1
10913,1,0.5,0.5,1,1
10914,1,0.5,0.5,1,1
10915,0.5,0,1,0,1
10916,0,0.5,0.5,1,1
10917,0.5,0.5,1,1,1
10918,0,0.5,1,1,1
10919,0,0.5,0,1,1
10920,1,0.5,0.5,0.5,1
10921,0,0.5,1,1,1
10922,0,0.5,0.5,1,1
10923,0,1,0.5,1,1
10924,1,0.5,1,1,1
10925,1,0.5,1,1,1
10926,0,0.5,1,1,1
10927,1,0.5,1,0.5,1
10928,0,0.5,1,0,1
10929,0.5,0.5,0.5,1,1
10930,1,0.5,0.5,1,1
10931,0,0.5,0.5,1,1
10932,0.5,0.5,1,0,1
10933,0,0.5,1,0,1
10934,1,1,0.5,0.5,1
10935,0.5,0,0.5,0,1
10936,0,0.5,0.5,1,1
10937,0.5,0.5,1,1,1
10938,1,1,1,0.5,1
10939,1,0.5,0.5,0,1
10940,1,0.5,0.5,0,1
10941,1,0.5,1,1,1
10942,1,0.5,0,1,1
10943,0.5,1,0.5,0.5,1
10944,1,1,1,1,1
10945,0.5,1,0,1,0
10946,1,1,1,0.5,1
10947,1,1,0,1,1
10948,0,0,1,1,1
10949,1,1,1,0,1
10950,1,1,1,1,1
10951,1,0,1,0,1
10952,1,1,1,1,1
10953,1,1,0.5,1,1
10954,1,0.5,1,0,1
10955,1,0,1,0.5,1
10956,0.5,1,0,0,1
10957,1,0.5,1,0,1
