,area,ciudad,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3,s101p3a,s101p3b,s101p4,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p8,s101p9a,s101p9b,s101p9c,s101p9d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183
1777,rural,60161,1,0,0,1,0,1,6,4,4,1,4,1,2,0,0,1,3,0,3,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,1,1,1,0,1,0,1,0,0,3,1,1,1,1,1,1,2,2,2,3,5,2,2
1778,rural,60161,1,1,1,1,1,1,6,6,6,6,6,6,1,11,11,1,13,0,13,5,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,2,1,7,0,5,2,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,4,1,1,5,1,1
1779,rural,60161,0,0,0,0,0,1,4,3,3,7,4,6,1,6,6,1,10,6,4,3,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,3
1780,rural,60161,0,0,0,0,0,1,2,4,4,4,4,1,1,4,4,1,5,0,5,6,3,2,6,3,4,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,6,2,2,2,0,0,1,0,1,0,2,0,1,1,1,1,5,1,1,1,1,5,1,1
1781,rural,60161,0,1,0,1,1,1,2,6,4,1,6,1,1,6,6,1,7,5,2,6,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6,2,2,2,1,1,1,0,0,0,4,1,0,1,1,1,3,1,1,1,2,5,4,1
1782,rural,60161,0,0,1,1,1,1,2,5,6,6,1,1,1,6,6,1,5,2,1,6,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,5,5,5,0,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1
1783,rural,60161,1,1,1,1,1,1,6,1,6,1,1,1,1,6,6,1,5,1,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,1,1,2,1,1,1,1,0,0,2,1,1,1,1,1,5,1,5,5,1,5,3,1
1784,rural,60161,0,0,0,1,0,1,2,4,4,1,4,1,1,8,8,1,8,0,8,6,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,2,1,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,6,1,1,2,0,1,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,5
1785,rural,60254,0,1,1,0,0,1,2,7,7,5,3,1,1,2,2,1,4,0,4,7,7,2,3,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,8,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,5,1,1,1,1,1,1,2
1786,rural,60254,0,1,1,1,0,1,2,7,7,7,4,1,1,2,2,1,4,2,2,7,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,1,7,0,5,5,7,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,2,2,1,1,1,0,1,0,1,3,1,1,1,1,1,1,1,2,1,1,2,2,2
1787,rural,60254,0,1,1,1,0,1,2,7,7,7,4,1,2,0,0,1,5,0,5,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,2,2,1,1,0,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1
1788,rural,60254,0,1,1,1,1,1,2,7,7,7,7,1,2,0,0,1,8,0,8,1,7,2,7,7,1,7,0,7,0,7,0,5,5,7,0,7,0,7,0,2,5,7,0,4,2,7,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,1,0,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1
1789,rural,60254,0,1,1,1,0,1,2,1,7,1,3,1,2,0,0,1,2,2,0,1,7,7,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,5,1
1790,rural,60254,0,1,1,1,0,1,2,7,7,7,4,1,1,2,2,1,6,4,2,7,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,2,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,4,1,1,1,2,1
1791,rural,60254,0,1,1,1,0,1,2,7,7,1,3,1,2,0,0,1,2,0,2,1,7,2,3,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,5,1
1792,rural,60254,1,1,1,1,0,1,7,7,7,7,5,1,2,0,0,1,4,0,4,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,1,5
1793,rural,60254,0,0,0,0,0,0,2,6,6,6,6,6,1,6,6,1,20,0,20,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,1,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,2,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1794,rural,60254,0,1,1,1,1,1,2,6,7,7,7,1,1,2,2,1,4,0,4,5,1,2,5,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,7,7,1,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,1,5,1,1,5
1795,rural,60254,0,1,1,1,1,1,2,7,7,7,7,1,1,2,2,1,5,0,5,7,7,2,7,7,1,7,0,7,0,7,0,2,3,7,0,7,0,7,0,2,3,5,1,4,1,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2,5,1,1,3,3,2
1796,rural,60254,0,1,1,1,1,1,2,7,7,7,7,1,1,2,2,1,4,2,2,7,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1
1797,rural,60257,0,0,0,0,0,1,2,6,6,6,6,1,2,0,0,1,3,0,3,1,5,2,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1
1798,rural,60257,0,0,1,1,1,1,2,6,6,6,6,1,1,4,4,1,5,0,5,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,0,0,0,0,1,2,1,3,1,1,3,1,1
1799,rural,60257,0,0,0,0,0,1,2,4,4,6,6,1,1,2,2,1,4,0,4,6,6,2,6,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,5
1800,rural,60257,0,0,0,0,0,1,2,6,6,6,6,1,1,2,2,1,3,0,3,6,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,5
1801,rural,60257,0,0,1,1,1,1,2,3,7,7,1,1,2,0,0,2,0,0,0,1,7,2,1,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,1,7,7,1,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,5,3,1,3,5
1802,rural,60257,0,1,1,0,0,1,2,7,7,6,6,1,2,0,0,1,4,0,4,1,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,2,2,1,1,0,1,1,1,0,3,1,1,1,1,1,1,1,4,1,1,1,3,1
1803,rural,60257,0,1,1,1,1,1,2,7,7,6,1,1,1,2,2,1,4,0,4,6,6,2,6,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,2,1,2,1,1,3,3,1,1
1804,rural,60257,0,1,0,0,0,1,2,7,6,3,4,1,1,6,6,1,8,0,8,7,6,2,6,6,1,7,0,7,0,7,0,5,10,7,0,7,0,7,0,2,10,7,0,5,1,7,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,6,2,2,1,1,0,1,1,1,0,4,1,1,1,1,1,5,1,5,1,1,1,4,1
1805,rural,60257,0,1,1,0,0,1,2,7,7,6,6,1,2,0,0,1,4,2,2,1,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,5,2,1,1,0,1,1,1,0,3,1,1,1,1,1,1,3,3,1,1,3,3,1
1806,rural,60259,0,0,0,1,0,1,2,6,6,1,6,1,1,3,3,1,7,0,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,2,1,1,2,1
1807,rural,60259,0,0,0,0,0,1,2,6,6,6,6,1,1,4,4,1,5,0,5,6,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,20,7,0,7,0,1,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,1,2,1,1,2,2,2
1808,rural,60259,1,1,0,1,1,1,6,6,6,6,6,6,2,0,0,1,10,4,6,1,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,7,7,1,1,1,1,1,1,1,3,1,1,1,1,2,3,1,1,2,4,1,2,2
1809,rural,60259,0,0,0,1,0,0,2,3,3,1,3,4,1,2,0,1,5,0,5,6,1,3,3,3,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1
1810,rural,60259,0,0,0,0,0,0,2,7,6,6,4,6,1,5,5,1,10,0,10,6,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,2,2,2,1,1,1,1,1,1,2,1,1,1,1,4,1,1,3,3,3,1,1,1
1811,rural,60259,0,0,0,0,0,1,2,6,4,6,6,1,1,4,4,1,7,0,7,6,6,2,6,6,1,7,0,5,2,7,0,7,0,7,0,7,0,7,0,5,4,7,0,7,0,7,0,0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,1,1,1,4,1
1812,rural,60259,0,1,1,1,1,1,5,1,7,1,1,1,2,0,0,1,6,0,6,1,1,2,6,5,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,1,2,1,1,1,1,1,0,2,1,1,1,1,1,1,3,1,1,1,1,1,1
1813,rural,60259,0,1,0,1,1,1,2,1,3,1,1,7,1,2,2,1,1,0,1,6,3,7,3,3,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1
1814,rural,60259,0,1,1,1,1,1,2,7,7,7,7,1,2,0,0,1,2,0,2,1,7,2,6,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,3,3,1,1,3,3,1
1815,rural,60259,0,1,1,1,1,1,2,6,6,6,6,1,2,0,0,1,2,0,2,6,7,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,1,7,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1816,rural,60259,0,1,0,1,1,1,2,1,3,1,1,1,2,0,0,1,8,0,8,1,3,2,3,3,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,1
1817,rural,60259,0,1,1,1,1,1,2,6,6,6,6,1,1,2,2,1,4,4,0,6,7,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5
1818,rural,60260,0,0,0,0,1,1,2,4,4,4,1,1,2,0,0,1,2,0,2,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1,1,5,1,1,1,0,1,0,1,0,2,1,1,1,1,1,1,1,2,1,1,1,2,1
1819,rural,60260,0,0,0,1,1,1,2,7,7,1,1,1,2,0,0,1,2,0,2,1,7,1,7,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,7,7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,5,5
1820,rural,60260,0,0,0,0,0,1,2,4,4,5,5,1,2,0,0,1,4,0,4,1,7,2,5,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,5,5
1821,rural,60260,0,1,1,1,0,1,2,7,7,7,4,1,2,0,0,1,5,0,5,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,2,5,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2
1822,rural,60260,1,1,0,0,1,1,2,7,7,5,1,1,2,0,0,1,4,0,4,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1
1823,rural,60260,0,1,1,1,1,1,2,7,7,7,1,1,2,0,0,1,2,0,2,1,7,2,7,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,7,7,7,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,3,1
1824,rural,60260,0,0,1,1,0,1,2,4,7,6,4,1,2,0,0,1,8,0,8,1,7,2,6,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,3,2,3,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,1,2,2,2,1,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,4,1,1,1
1825,rural,60260,0,0,1,1,1,1,2,4,7,1,1,1,2,0,0,2,0,0,0,1,1,7,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,1,7,7,7,1,1,1,1,1,1,2,1,1,0,0,1,3,3,1,1,3,3,1,1
1826,rural,60260,0,1,1,1,0,1,2,7,7,7,4,1,1,2,2,1,4,3,1,7,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,1,3,3,4,1,2,3,3,3
1827,rural,60260,0,0,0,0,1,1,2,4,4,4,7,1,2,0,0,1,3,0,3,1,7,2,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,2,2,1,2,2,4,1,1,1
1828,rural,60260,0,0,0,0,0,1,2,7,7,7,4,1,2,0,0,1,4,0,4,1,7,2,5,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,4,1,4,1,2,1
1829,rural,60260,0,1,1,0,0,1,2,7,7,5,5,1,2,0,0,1,4,0,4,1,7,2,5,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5
1830,urbana,60350,1,1,1,1,1,1,6,6,6,6,1,1,1,2,2,1,5,0,5,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,1
1831,urbana,60350,1,1,1,1,1,1,6,6,6,6,1,1,2,0,0,1,4,4,0,1,1,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
1832,urbana,60350,0,1,1,1,1,1,2,6,6,6,6,1,2,0,0,1,7,7,0,6,6,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
1833,urbana,60350,1,1,1,1,1,1,6,6,6,6,1,1,1,2,2,1,8,0,8,6,6,6,6,1,1,7,0,7,0,7,0,2,1,7,0,7,0,2,1,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
1834,urbana,60350,0,1,1,1,1,1,2,6,6,1,6,1,1,2,2,1,6,5,1,1,6,2,6,6,5,7,0,7,0,7,0,7,0,7,0,7,0,7,0,2,10,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,5,2,2,2,2,2,2,2,2
1835,urbana,60350,0,1,1,1,1,1,2,6,6,1,6,1,1,4,4,1,6,0,6,6,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,5,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2
1836,urbana,60350,0,1,1,1,1,1,2,6,6,6,1,1,2,0,0,1,5,0,5,1,1,2,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
1837,urbana,60350,1,1,1,1,1,1,6,6,6,6,1,1,1,10,10,1,7,2,5,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,3,7,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,3,3
1838,urbana,60350,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,7,1,6,1,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,2,7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3
1839,urbana,60350,0,1,0,1,1,1,4,6,4,6,1,1,1,2,2,1,5,0,5,6,4,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
